Timestamp(s)	        X(m)	                Y(m)	                Z(m)	                Roll(deg)	        Pitch(deg)	        Yaw(deg)	        Std.X(m)	        Std.Y(m)	        Std.Z(m)	        TrackingStatus
4.51049655675888	9.60851210205557	9.38548472419200	1.08420252916712	-2.71555722891566	-4.82000000000000	72.2900000000000	0.00138030396774028	0.00153700913284129	0.00536222996262406	0
4.63400222361088	9.60817880136457	9.38528408968365	1.08416528966429	-2.71622682537437	-4.82688660311910	72.2899996244568	0.00138091025730059	0.00153741017861979	0.00536227496575386	0
4.76050525903702	9.60837050144001	9.38533470532761	1.08416314701634	-2.70572986265517	-4.82572988068128	72.2800002142768	0.00138153468895546	0.00153782640307192	0.00536232329987945	0
4.89749908447266	9.60821206077613	9.38539517320044	1.08413859659597	-2.72000000000000	-4.81895932382462	72.2900000000000	0.00138221531034721	0.00153828620239772	0.00536237373265895	0
5.02149760723114	9.60851031195362	9.38549392951255	1.08406423114408	-2.71914699970584	-4.81914700544629	72.2900000683299	0.00138283983059374	0.00153870041272731	0.00536242278925509	0
5.20550385117531	9.60814695702219	9.38527358313274	1.08410834329136	-2.72189411227750	-4.81000000000000	72.3000000000000	0.00138377217108696	0.00153932670293531	0.00536249059684517	0
5.38450106978416	9.60853906706488	9.38558112463178	1.08401848791165	-2.72000000000000	-4.82000000000000	72.3100000000000	0.00138469598021823	0.00153993368092487	0.00536256442123623	0
5.49799874424934	9.60855653563372	9.38560254566805	1.08400613635860	-2.73000000000000	-4.82000000000000	72.3100000000000	0.00138528333127806	0.00154032785432929	0.00536260940215051	0
5.62199726700783	9.60838633450336	9.38548864203899	1.08385873522308	-2.73000000000000	-4.82000000000000	72.3100000000000	0.00138593062783106	0.00154075899851204	0.00536265780305362	0
5.75299635529518	9.60862856355108	9.38566653688282	1.08377653638164	-2.73187468418172	-4.81999986754231	72.3118746841817	0.00138662027185118	0.00154121860641496	0.00536271183872096	0
5.88099807500839	9.60843305786185	9.38547473616435	1.08389543867643	-2.74000000000000	-4.82000000000000	72.3100000000000	0.00138729771645846	0.00154167392981135	0.00536276244102988	0
6.00299499928951	9.60840948964509	9.38555255352564	1.08396197536513	-2.75000000000000	-4.82000000000000	72.3100000000000	0.00138794768290241	0.00154211211554889	0.00536281223902873	0
6.12549483776093	9.60887389130948	9.38588554284677	1.08389359033408	-2.74000000000000	-4.82000000000000	72.3100000000000	0.00138860797703497	0.00154255010868906	0.00536286529698076	0
6.25999420881271	9.60858288073779	9.38563844380989	1.08397322890597	-2.74000000000000	-4.82863785696235	72.3100000000000	0.00138933933321906	0.00154303355634109	0.00536292069499252	0
6.38900175690651	9.60830370750765	9.38555025077384	1.08402884299598	-2.75000000000000	-4.82000000000000	72.3000000000000	0.00139003743023640	0.00154351336353444	0.00536297170652304	0
6.51450902223587	9.60838954061054	9.38557025992892	1.08401123722417	-2.74228468420173	-4.81228500482007	72.2877153157983	0.00139072403046788	0.00154397898796503	0.00536302362222161	0
6.63600303232670	9.60827608613616	9.38556779196813	1.08404165843358	-2.73999983025713	-4.81262987819802	72.2773701360430	0.00139139449688818	0.00154443123169144	0.00536307460216985	0
6.76200315356255	9.60852125818800	9.38564980224465	1.08402861639205	-2.75000000000000	-4.81634760705290	72.2700000000000	0.00139209726265561	0.00154490255010486	0.00536313044056582	0
6.88700750470161	9.60870162511967	9.38581369912146	1.08409086730815	-2.75516445623365	-4.82000021715945	72.2548355437664	0.00139279681184301	0.00154537536343457	0.00536318599209133	0
7.02349841594696	9.60857653937390	9.38577380000894	1.08421626189309	-2.75000000000000	-4.81000000000000	72.2500000000000	0.00139356462328642	0.00154589858618701	0.00536324272452875	0
7.15150013566017	9.60835627399799	9.38553623257073	1.08438520711540	-2.74106303151576	-4.81000000000000	72.2500000000000	0.00139429498923732	0.00154638596805481	0.00536329724765911	0
7.26600363850594	9.60875928380959	9.38593537416414	1.08431487885307	-2.76000000000000	-4.81000000000000	72.2400000000000	0.00139494810117095	0.00154683269468576	0.00536335028514361	0
7.38949924707413	9.60845680372325	9.38565278211857	1.08426938273079	-2.75119194180190	-4.81000000000000	72.2300000000000	0.00139566012915413	0.00154731004155437	0.00536340312376937	0
7.51198902726173	9.60844536989441	9.38571975908480	1.08419553616840	-2.75886088709677	-4.81000000000000	72.2200000000000	0.00139636898972132	0.00154779132427587	0.00536345791023301	0
7.70599320530891	9.60838081009775	9.38570823711052	1.08412618143073	-2.77035136750371	-4.80964863498563	72.2099999703105	0.00139750291009801	0.00154855904950814	0.00536354504762062	0
